[2024-12-18 20:24:39] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-18 20:24:39] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-18 20:24:39] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-18 20:24:43] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-18 20:24:43] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-18 20:24:43] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-18 20:24:43] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479\
[2024-12-18 20:24:43] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/peliculas_copauyuni/
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:45] [class-ss-page.php:119] Checking Content Identical:de789915190f058ddef79a3f064b285ff6b73fac===. Value: FALSE
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-12-18 20:25:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 631
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fc9328e5-J3edTt.tmp
[2024-12-18 20:25:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=159
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=159
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:103] Filesize: 73625 bytes
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fc9328e5-J3edTt.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:159] Adding 15 URLs to the queue
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:45] [class-ss-page.php:119] Checking Content Identical:aa246e88f85d94597cdf745ff045cc4ffb28c8ff===. Value: FALSE
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-12-18 20:25:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 631
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fc9b4d3c-HrhuX7.tmp
[2024-12-18 20:25:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=160
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=160
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:103] Filesize: 59344 bytes
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-12-18 20:25:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fc9b4d3c-HrhuX7.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:25:45] [class-ss-fetch-urls-task.php:159] Adding 15 URLs to the queue
[2024-12-18 20:25:46] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:46] [class-ss-page.php:119] Checking Content Identical:634776fa7b20acea3274c92d2e008427cad20352===. Value: FALSE
[2024-12-18 20:25:46] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-12-18 20:25:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 631
[2024-12-18 20:25:46] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fca22b74-Zrzpgc.tmp
[2024-12-18 20:25:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=161
[2024-12-18 20:25:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=161
[2024-12-18 20:25:46] [class-ss-url-fetcher.php:103] Filesize: 732 bytes
[2024-12-18 20:25:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-12-18 20:25:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fca22b74-Zrzpgc.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-12-18 20:25:46] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:25:46] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-12-18 20:25:46] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:46] [class-ss-page.php:119] Checking Content Identical:d1b16fdc5028dd763c9adf993e3ff02c2e6521a7===. Value: FALSE
[2024-12-18 20:25:46] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-12-18 20:25:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 631
[2024-12-18 20:25:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fcb9a17f-xooxoz.tmp
[2024-12-18 20:25:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=162
[2024-12-18 20:25:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=162
[2024-12-18 20:25:47] [class-ss-url-fetcher.php:103] Filesize: 675 bytes
[2024-12-18 20:25:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-12-18 20:25:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fcb9a17f-xooxoz.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-12-18 20:25:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:25:49] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:ef0eafbcf346a4fbbd4b791ecce23b7b2619e697===. Value: FALSE
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-12-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 631
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fce2bb01-D9vDnA.tmp
[2024-12-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css?simply_static_page=163
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css?simply_static_page=163
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 38997 bytes
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fce2bb01-D9vDnA.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:685428ae6f564dd47aac32597dc4e25332e14d47===. Value: FALSE
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css
[2024-12-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 631
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fce6b855-cNxtsd.tmp
[2024-12-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?simply_static_page=164
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?simply_static_page=164
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 30999 bytes
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fce6b855-cNxtsd.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:563d114bbbc7772154bbc7bbda13df118bc503fd===. Value: FALSE
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css
[2024-12-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 631
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fceae3e4-xSKJRZ.tmp
[2024-12-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css?simply_static_page=165
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css?simply_static_page=165
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 72184 bytes
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fceae3e4-xSKJRZ.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:f7320458aadcbaa2ed94c43c8d7ddb9361d0b106===. Value: FALSE
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css
[2024-12-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 631
[2024-12-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fcee217f-XbASzc.tmp
[2024-12-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?simply_static_page=166
[2024-12-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?simply_static_page=166
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:103] Filesize: 58071 bytes
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fcee217f-XbASzc.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:51] [class-ss-page.php:119] Checking Content Identical:a1869e155e92fa178b9c3ae6dff787df57f195c6===. Value: FALSE
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css
[2024-12-18 20:25:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 631
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fcf25bd2-vgB8uR.tmp
[2024-12-18 20:25:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css?simply_static_page=167
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css?simply_static_page=167
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:103] Filesize: 734 bytes
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fcf25bd2-vgB8uR.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:25:51] [class-ss-page.php:119] Checking Content Identical:a1d31a4b89ea852bb2428d4946ba3a24e69c0cba===. Value: FALSE
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css
[2024-12-18 20:25:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 631
[2024-12-18 20:25:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632fcf4b8bd-91V65f.tmp
[2024-12-18 20:25:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?simply_static_page=168
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?simply_static_page=168
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:103] Filesize: 677 bytes
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css
[2024-12-18 20:25:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632fcf4b8bd-91V65f.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css
